Unnamed: 0,digit1,digit2,digit3,digit4,digit5,strings
319320,J,E,T,D,A,JETDA
319350,J,E,T,F,A,JETFA
319365,J,E,T,J,A,JETJA
319380,J,E,T,K,A,JETKA
319395,J,E,T,Q,A,JETQA
319410,J,E,T,T,A,JETTA
319425,J,E,T,V,A,JETVA
319440,J,E,T,W,A,JETWA
319455,J,E,T,X,A,JETXA
319470,J,E,T,Y,A,JETYA
319485,J,E,T,Z,A,JETZA
319509,J,E,V,A,T,JEVAT
319635,J,E,V,T,A,JEVTA
319734,J,E,W,A,T,JEWAT
319860,J,E,W,T,A,JEWTA
319959,J,E,X,A,T,JEXAT
320085,J,E,X,T,A,JEXTA
320184,J,E,Y,A,T,JEYAT
320310,J,E,Y,T,A,JEYTA
320409,J,E,Z,A,T,JEZAT
320535,J,E,Z,T,A,JEZTA
320764,J,F,A,T,E,JFATE
321534,J,F,E,A,T,JFEAT
321660,J,F,E,T,A,JFETA
322654,J,F,T,A,E,JFTAE
324139,J,J,A,T,E,JJATE
324909,J,J,E,A,T,JJEAT
325035,J,J,E,T,A,JJETA
326029,J,J,T,A,E,JJTAE
327514,J,K,A,T,E,JKATE
328284,J,K,E,A,T,JKEAT
328410,J,K,E,T,A,JKETA
329404,J,K,T,A,E,JKTAE
330889,J,Q,A,T,E,JQATE
331659,J,Q,E,A,T,JQEAT
331785,J,Q,E,T,A,JQETA
332779,J,Q,T,A,E,JQTAE
337639,J,V,A,T,E,JVATE
338409,J,V,E,A,T,JVEAT
338535,J,V,E,T,A,JVETA
339529,J,V,T,A,E,JVTAE
341014,J,W,A,T,E,JWATE
341784,J,W,E,A,T,JWEAT
341910,J,W,E,T,A,JWETA
342904,J,W,T,A,E,JWTAE
344389,J,X,A,T,E,JXATE
345159,J,X,E,A,T,JXEAT
345285,J,X,E,T,A,JXETA
346279,J,X,T,A,E,JXTAE
347764,J,Y,A,T,E,JYATE
348534,J,Y,E,A,T,JYEAT
348660,J,Y,E,T,A,JYETA
349654,J,Y,T,A,E,JYTAE
351139,J,Z,A,T,E,JZATE
351909,J,Z,E,A,T,JZEAT
352035,J,Z,E,T,A,JZETA
353029,J,Z,T,A,E,JZTAE
357889,K,B,A,T,E,KBATE
358659,K,B,E,A,T,KBEAT
358785,K,B,E,T,A,KBETA
359779,K,B,T,A,E,KBTAE
361264,K,C,A,T,E,KCATE
362034,K,C,E,A,T,KCEAT
362160,K,C,E,T,A,KCETA
363154,K,C,T,A,E,KCTAE
364639,K,D,A,T,E,KDATE
365409,K,D,E,A,T,KDEAT
365535,K,D,E,T,A,KDETA
366529,K,D,T,A,E,KDTAE
367884,K,E,A,A,T,KEAAT
367899,K,E,A,B,T,KEABT
367914,K,E,A,C,T,KEACT
367929,K,E,A,D,T,KEADT
367959,K,E,A,F,T,KEAFT
367974,K,E,A,J,T,KEAJT
367989,K,E,A,K,T,KEAKT
368004,K,E,A,Q,T,KEAQT
368010,K,E,A,T,A,KEATA
368011,K,E,A,T,B,KEATB
368012,K,E,A,T,C,KEATC
368013,K,E,A,T,D,KEATD
368014,K,E,A,T,E,KEATE
368015,K,E,A,T,F,KEATF
368016,K,E,A,T,J,KEATJ
368017,K,E,A,T,K,KEATK
368018,K,E,A,T,Q,KEATQ
368019,K,E,A,T,T,KEATT
368020,K,E,A,T,V,KEATV
368021,K,E,A,T,W,KEATW
368022,K,E,A,T,X,KEATX
368023,K,E,A,T,Y,KEATY
368024,K,E,A,T,Z,KEATZ
368034,K,E,A,V,T,KEAVT
368049,K,E,A,W,T,KEAWT
368064,K,E,A,X,T,KEAXT
368079,K,E,A,Y,T,KEAYT
368094,K,E,A,Z,T,KEAZT
368109,K,E,B,A,T,KEBAT
368235,K,E,B,T,A,KEBTA
368334,K,E,C,A,T,KECAT
368460,K,E,C,T,A,KECTA
368559,K,E,D,A,T,KEDAT
368685,K,E,D,T,A,KEDTA
368784,K,E,E,A,T,KEEAT
368910,K,E,E,T,A,KEETA
369009,K,E,F,A,T,KEFAT
369135,K,E,F,T,A,KEFTA
369234,K,E,J,A,T,KEJAT
369360,K,E,J,T,A,KEJTA
369459,K,E,K,A,T,KEKAT
369585,K,E,K,T,A,KEKTA
369684,K,E,Q,A,T,KEQAT
369810,K,E,Q,T,A,KEQTA
369900,K,E,T,A,A,KETAA
369901,K,E,T,A,B,KETAB
369902,K,E,T,A,C,KETAC
369903,K,E,T,A,D,KETAD
369904,K,E,T,A,E,KETAE
369905,K,E,T,A,F,KETAF
369906,K,E,T,A,J,KETAJ
369907,K,E,T,A,K,KETAK
369908,K,E,T,A,Q,KETAQ
369909,K,E,T,A,T,KETAT
369910,K,E,T,A,V,KETAV
369911,K,E,T,A,W,KETAW
369912,K,E,T,A,X,KETAX
369913,K,E,T,A,Y,KETAY
369914,K,E,T,A,Z,KETAZ
369915,K,E,T,B,A,KETBA
369930,K,E,T,C,A,KETCA
369945,K,E,T,D,A,KETDA
369975,K,E,T,F,A,KETFA
369990,K,E,T,J,A,KETJA
370005,K,E,T,K,A,KETKA
370020,K,E,T,Q,A,KETQA
370035,K,E,T,T,A,KETTA
370050,K,E,T,V,A,KETVA
370065,K,E,T,W,A,KETWA
370080,K,E,T,X,A,KETXA
370095,K,E,T,Y,A,KETYA
370110,K,E,T,Z,A,KETZA
370134,K,E,V,A,T,KEVAT
370260,K,E,V,T,A,KEVTA
370359,K,E,W,A,T,KEWAT
370485,K,E,W,T,A,KEWTA
370584,K,E,X,A,T,KEXAT
370710,K,E,X,T,A,KEXTA
370809,K,E,Y,A,T,KEYAT
370935,K,E,Y,T,A,KEYTA
371034,K,E,Z,A,T,KEZAT
371160,K,E,Z,T,A,KEZTA
371389,K,F,A,T,E,KFATE
372159,K,F,E,A,T,KFEAT
372285,K,F,E,T,A,KFETA
373279,K,F,T,A,E,KFTAE
374764,K,J,A,T,E,KJATE
375534,K,J,E,A,T,KJEAT
375660,K,J,E,T,A,KJETA
376654,K,J,T,A,E,KJTAE
378139,K,K,A,T,E,KKATE
378909,K,K,E,A,T,KKEAT
379035,K,K,E,T,A,KKETA
380029,K,K,T,A,E,KKTAE
381514,K,Q,A,T,E,KQATE
382284,K,Q,E,A,T,KQEAT
382410,K,Q,E,T,A,KQETA
383404,K,Q,T,A,E,KQTAE
388264,K,V,A,T,E,KVATE
389034,K,V,E,A,T,KVEAT
389160,K,V,E,T,A,KVETA
390154,K,V,T,A,E,KVTAE
391639,K,W,A,T,E,KWATE
392409,K,W,E,A,T,KWEAT
392535,K,W,E,T,A,KWETA
393529,K,W,T,A,E,KWTAE
395014,K,X,A,T,E,KXATE
395784,K,X,E,A,T,KXEAT
395910,K,X,E,T,A,KXETA
396904,K,X,T,A,E,KXTAE
398389,K,Y,A,T,E,KYATE
399159,K,Y,E,A,T,KYEAT
399285,K,Y,E,T,A,KYETA
400279,K,Y,T,A,E,KYTAE
401764,K,Z,A,T,E,KZATE
402534,K,Z,E,A,T,KZEAT
402660,K,Z,E,T,A,KZETA
403654,K,Z,T,A,E,KZTAE
408514,Q,B,A,T,E,QBATE
409284,Q,B,E,A,T,QBEAT
409410,Q,B,E,T,A,QBETA
410404,Q,B,T,A,E,QBTAE
411889,Q,C,A,T,E,QCATE
412659,Q,C,E,A,T,QCEAT
412785,Q,C,E,T,A,QCETA
413779,Q,C,T,A,E,QCTAE
415264,Q,D,A,T,E,QDATE
416034,Q,D,E,A,T,QDEAT
416160,Q,D,E,T,A,QDETA
417154,Q,D,T,A,E,QDTAE
418509,Q,E,A,A,T,QEAAT
418524,Q,E,A,B,T,QEABT
418539,Q,E,A,C,T,QEACT
418554,Q,E,A,D,T,QEADT
418584,Q,E,A,F,T,QEAFT
418599,Q,E,A,J,T,QEAJT
418614,Q,E,A,K,T,QEAKT
418629,Q,E,A,Q,T,QEAQT
418635,Q,E,A,T,A,QEATA
418636,Q,E,A,T,B,QEATB
418637,Q,E,A,T,C,QEATC
418638,Q,E,A,T,D,QEATD
418639,Q,E,A,T,E,QEATE
418640,Q,E,A,T,F,QEATF
418641,Q,E,A,T,J,QEATJ
418642,Q,E,A,T,K,QEATK
418643,Q,E,A,T,Q,QEATQ
418644,Q,E,A,T,T,QEATT
418645,Q,E,A,T,V,QEATV
418646,Q,E,A,T,W,QEATW
418647,Q,E,A,T,X,QEATX
418648,Q,E,A,T,Y,QEATY
418649,Q,E,A,T,Z,QEATZ
418659,Q,E,A,V,T,QEAVT
418674,Q,E,A,W,T,QEAWT
418689,Q,E,A,X,T,QEAXT
418704,Q,E,A,Y,T,QEAYT
418719,Q,E,A,Z,T,QEAZT
418734,Q,E,B,A,T,QEBAT
418860,Q,E,B,T,A,QEBTA
418959,Q,E,C,A,T,QECAT
419085,Q,E,C,T,A,QECTA
419184,Q,E,D,A,T,QEDAT
419310,Q,E,D,T,A,QEDTA
419409,Q,E,E,A,T,QEEAT
419535,Q,E,E,T,A,QEETA
419634,Q,E,F,A,T,QEFAT
419760,Q,E,F,T,A,QEFTA
419859,Q,E,J,A,T,QEJAT
419985,Q,E,J,T,A,QEJTA
420084,Q,E,K,A,T,QEKAT
420210,Q,E,K,T,A,QEKTA
420309,Q,E,Q,A,T,QEQAT
420435,Q,E,Q,T,A,QEQTA
420525,Q,E,T,A,A,QETAA
420526,Q,E,T,A,B,QETAB
420527,Q,E,T,A,C,QETAC
420528,Q,E,T,A,D,QETAD
420529,Q,E,T,A,E,QETAE
420530,Q,E,T,A,F,QETAF
420531,Q,E,T,A,J,QETAJ
420532,Q,E,T,A,K,QETAK
420533,Q,E,T,A,Q,QETAQ
420534,Q,E,T,A,T,QETAT
420535,Q,E,T,A,V,QETAV
420536,Q,E,T,A,W,QETAW
420537,Q,E,T,A,X,QETAX
420538,Q,E,T,A,Y,QETAY
420539,Q,E,T,A,Z,QETAZ
420540,Q,E,T,B,A,QETBA
420555,Q,E,T,C,A,QETCA
420570,Q,E,T,D,A,QETDA
420600,Q,E,T,F,A,QETFA
420615,Q,E,T,J,A,QETJA
420630,Q,E,T,K,A,QETKA
420645,Q,E,T,Q,A,QETQA
420660,Q,E,T,T,A,QETTA
420675,Q,E,T,V,A,QETVA
420690,Q,E,T,W,A,QETWA
420705,Q,E,T,X,A,QETXA
420720,Q,E,T,Y,A,QETYA
420735,Q,E,T,Z,A,QETZA
420759,Q,E,V,A,T,QEVAT
420885,Q,E,V,T,A,QEVTA
420984,Q,E,W,A,T,QEWAT
421110,Q,E,W,T,A,QEWTA
421209,Q,E,X,A,T,QEXAT
421335,Q,E,X,T,A,QEXTA
421434,Q,E,Y,A,T,QEYAT
421560,Q,E,Y,T,A,QEYTA
421659,Q,E,Z,A,T,QEZAT
421785,Q,E,Z,T,A,QEZTA
422014,Q,F,A,T,E,QFATE
422784,Q,F,E,A,T,QFEAT
422910,Q,F,E,T,A,QFETA
423904,Q,F,T,A,E,QFTAE
425389,Q,J,A,T,E,QJATE
426159,Q,J,E,A,T,QJEAT
426285,Q,J,E,T,A,QJETA
427279,Q,J,T,A,E,QJTAE
428764,Q,K,A,T,E,QKATE
429534,Q,K,E,A,T,QKEAT
429660,Q,K,E,T,A,QKETA
430654,Q,K,T,A,E,QKTAE
432139,Q,Q,A,T,E,QQATE
432909,Q,Q,E,A,T,QQEAT
433035,Q,Q,E,T,A,QQETA
434029,Q,Q,T,A,E,QQTAE
438889,Q,V,A,T,E,QVATE
439659,Q,V,E,A,T,QVEAT
439785,Q,V,E,T,A,QVETA
440779,Q,V,T,A,E,QVTAE
442264,Q,W,A,T,E,QWATE
443034,Q,W,E,A,T,QWEAT
443160,Q,W,E,T,A,QWETA
444154,Q,W,T,A,E,QWTAE
445639,Q,X,A,T,E,QXATE
446409,Q,X,E,A,T,QXEAT
446535,Q,X,E,T,A,QXETA
447529,Q,X,T,A,E,QXTAE
449014,Q,Y,A,T,E,QYATE
449784,Q,Y,E,A,T,QYEAT
449910,Q,Y,E,T,A,QYETA
450904,Q,Y,T,A,E,QYTAE
452389,Q,Z,A,T,E,QZATE
453159,Q,Z,E,A,T,QZEAT
453285,Q,Z,E,T,A,QZETA
454279,Q,Z,T,A,E,QZTAE
459004,T,B,A,A,E,TBAAE
459019,T,B,A,B,E,TBABE
459034,T,B,A,C,E,TBACE
459049,T,B,A,D,E,TBADE
459079,T,B,A,F,E,TBAFE
459094,T,B,A,J,E,TBAJE
459109,T,B,A,K,E,TBAKE
459124,T,B,A,Q,E,TBAQE
459139,T,B,A,T,E,TBATE
459154,T,B,A,V,E,TBAVE
459169,T,B,A,W,E,TBAWE
459184,T,B,A,X,E,TBAXE
459199,T,B,A,Y,E,TBAYE
459214,T,B,A,Z,E,TBAZE
459229,T,B,B,A,E,TBBAE
459454,T,B,C,A,E,TBCAE
459679,T,B,D,A,E,TBDAE
459900,T,B,E,A,A,TBEAA
459901,T,B,E,A,B,TBEAB
459902,T,B,E,A,C,TBEAC
459903,T,B,E,A,D,TBEAD
459904,T,B,E,A,E,TBEAE
459905,T,B,E,A,F,TBEAF
459906,T,B,E,A,J,TBEAJ
459907,T,B,E,A,K,TBEAK
459908,T,B,E,A,Q,TBEAQ
459909,T,B,E,A,T,TBEAT
459910,T,B,E,A,V,TBEAV
459911,T,B,E,A,W,TBEAW
459912,T,B,E,A,X,TBEAX
459913,T,B,E,A,Y,TBEAY
459914,T,B,E,A,Z,TBEAZ
459915,T,B,E,B,A,TBEBA
459930,T,B,E,C,A,TBECA
459945,T,B,E,D,A,TBEDA
459975,T,B,E,F,A,TBEFA
459990,T,B,E,J,A,TBEJA
460005,T,B,E,K,A,TBEKA
460020,T,B,E,Q,A,TBEQA
460035,T,B,E,T,A,TBETA
460050,T,B,E,V,A,TBEVA
460065,T,B,E,W,A,TBEWA
460080,T,B,E,X,A,TBEXA
460095,T,B,E,Y,A,TBEYA
460110,T,B,E,Z,A,TBEZA
460129,T,B,F,A,E,TBFAE
460354,T,B,J,A,E,TBJAE
460579,T,B,K,A,E,TBKAE
460804,T,B,Q,A,E,TBQAE
461029,T,B,T,A,E,TBTAE
461254,T,B,V,A,E,TBVAE
461479,T,B,W,A,E,TBWAE
461704,T,B,X,A,E,TBXAE
461929,T,B,Y,A,E,TBYAE
462154,T,B,Z,A,E,TBZAE
462379,T,C,A,A,E,TCAAE
462394,T,C,A,B,E,TCABE
462409,T,C,A,C,E,TCACE
462424,T,C,A,D,E,TCADE
462454,T,C,A,F,E,TCAFE
462469,T,C,A,J,E,TCAJE
462484,T,C,A,K,E,TCAKE
462499,T,C,A,Q,E,TCAQE
462514,T,C,A,T,E,TCATE
462529,T,C,A,V,E,TCAVE
462544,T,C,A,W,E,TCAWE
462559,T,C,A,X,E,TCAXE
462574,T,C,A,Y,E,TCAYE
462589,T,C,A,Z,E,TCAZE
462604,T,C,B,A,E,TCBAE
462829,T,C,C,A,E,TCCAE
463054,T,C,D,A,E,TCDAE
463275,T,C,E,A,A,TCEAA
463276,T,C,E,A,B,TCEAB
463277,T,C,E,A,C,TCEAC
463278,T,C,E,A,D,TCEAD
463279,T,C,E,A,E,TCEAE
463280,T,C,E,A,F,TCEAF
463281,T,C,E,A,J,TCEAJ
463282,T,C,E,A,K,TCEAK
463283,T,C,E,A,Q,TCEAQ
463284,T,C,E,A,T,TCEAT
463285,T,C,E,A,V,TCEAV
463286,T,C,E,A,W,TCEAW
463287,T,C,E,A,X,TCEAX
463288,T,C,E,A,Y,TCEAY
463289,T,C,E,A,Z,TCEAZ
463290,T,C,E,B,A,TCEBA
463305,T,C,E,C,A,TCECA
463320,T,C,E,D,A,TCEDA
463350,T,C,E,F,A,TCEFA
463365,T,C,E,J,A,TCEJA
463380,T,C,E,K,A,TCEKA
463395,T,C,E,Q,A,TCEQA
463410,T,C,E,T,A,TCETA
463425,T,C,E,V,A,TCEVA
463440,T,C,E,W,A,TCEWA
463455,T,C,E,X,A,TCEXA
463470,T,C,E,Y,A,TCEYA
463485,T,C,E,Z,A,TCEZA
463504,T,C,F,A,E,TCFAE
463729,T,C,J,A,E,TCJAE
463954,T,C,K,A,E,TCKAE
464179,T,C,Q,A,E,TCQAE
464404,T,C,T,A,E,TCTAE
464629,T,C,V,A,E,TCVAE
464854,T,C,W,A,E,TCWAE
465079,T,C,X,A,E,TCXAE
465304,T,C,Y,A,E,TCYAE
465529,T,C,Z,A,E,TCZAE
465754,T,D,A,A,E,TDAAE
465769,T,D,A,B,E,TDABE
465784,T,D,A,C,E,TDACE
465799,T,D,A,D,E,TDADE
465829,T,D,A,F,E,TDAFE
465844,T,D,A,J,E,TDAJE
465859,T,D,A,K,E,TDAKE
465874,T,D,A,Q,E,TDAQE
465889,T,D,A,T,E,TDATE
465904,T,D,A,V,E,TDAVE
465919,T,D,A,W,E,TDAWE
465934,T,D,A,X,E,TDAXE
465949,T,D,A,Y,E,TDAYE
465964,T,D,A,Z,E,TDAZE
465979,T,D,B,A,E,TDBAE
466204,T,D,C,A,E,TDCAE
466429,T,D,D,A,E,TDDAE
466650,T,D,E,A,A,TDEAA
466651,T,D,E,A,B,TDEAB
466652,T,D,E,A,C,TDEAC
466653,T,D,E,A,D,TDEAD
466654,T,D,E,A,E,TDEAE
466655,T,D,E,A,F,TDEAF
466656,T,D,E,A,J,TDEAJ
466657,T,D,E,A,K,TDEAK
466658,T,D,E,A,Q,TDEAQ
466659,T,D,E,A,T,TDEAT
466660,T,D,E,A,V,TDEAV
466661,T,D,E,A,W,TDEAW
466662,T,D,E,A,X,TDEAX
466663,T,D,E,A,Y,TDEAY
466664,T,D,E,A,Z,TDEAZ
466665,T,D,E,B,A,TDEBA
466680,T,D,E,C,A,TDECA
466695,T,D,E,D,A,TDEDA
466725,T,D,E,F,A,TDEFA
466740,T,D,E,J,A,TDEJA
466755,T,D,E,K,A,TDEKA
466770,T,D,E,Q,A,TDEQA
466785,T,D,E,T,A,TDETA
466800,T,D,E,V,A,TDEVA
466815,T,D,E,W,A,TDEWA
466830,T,D,E,X,A,TDEXA
466845,T,D,E,Y,A,TDEYA
466860,T,D,E,Z,A,TDEZA
466879,T,D,F,A,E,TDFAE
467104,T,D,J,A,E,TDJAE
467329,T,D,K,A,E,TDKAE
467554,T,D,Q,A,E,TDQAE
467779,T,D,T,A,E,TDTAE
468004,T,D,V,A,E,TDVAE
468229,T,D,W,A,E,TDWAE
468454,T,D,X,A,E,TDXAE
468679,T,D,Y,A,E,TDYAE
468904,T,D,Z,A,E,TDZAE
469125,T,E,A,A,A,TEAAA
469126,T,E,A,A,B,TEAAB
469127,T,E,A,A,C,TEAAC
469128,T,E,A,A,D,TEAAD
469129,T,E,A,A,E,TEAAE
469130,T,E,A,A,F,TEAAF
469131,T,E,A,A,J,TEAAJ
469132,T,E,A,A,K,TEAAK
469133,T,E,A,A,Q,TEAAQ
469134,T,E,A,A,T,TEAAT
469135,T,E,A,A,V,TEAAV
469136,T,E,A,A,W,TEAAW
469137,T,E,A,A,X,TEAAX
469138,T,E,A,A,Y,TEAAY
469139,T,E,A,A,Z,TEAAZ
469140,T,E,A,B,A,TEABA
469141,T,E,A,B,B,TEABB
469142,T,E,A,B,C,TEABC
469143,T,E,A,B,D,TEABD
469144,T,E,A,B,E,TEABE
469145,T,E,A,B,F,TEABF
469146,T,E,A,B,J,TEABJ
469147,T,E,A,B,K,TEABK
469148,T,E,A,B,Q,TEABQ
469149,T,E,A,B,T,TEABT
469150,T,E,A,B,V,TEABV
469151,T,E,A,B,W,TEABW
469152,T,E,A,B,X,TEABX
469153,T,E,A,B,Y,TEABY
469154,T,E,A,B,Z,TEABZ
469155,T,E,A,C,A,TEACA
469156,T,E,A,C,B,TEACB
469157,T,E,A,C,C,TEACC
469158,T,E,A,C,D,TEACD
469159,T,E,A,C,E,TEACE
469160,T,E,A,C,F,TEACF
469161,T,E,A,C,J,TEACJ
469162,T,E,A,C,K,TEACK
469163,T,E,A,C,Q,TEACQ
469164,T,E,A,C,T,TEACT
469165,T,E,A,C,V,TEACV
469166,T,E,A,C,W,TEACW
469167,T,E,A,C,X,TEACX
469168,T,E,A,C,Y,TEACY
469169,T,E,A,C,Z,TEACZ
469170,T,E,A,D,A,TEADA
469171,T,E,A,D,B,TEADB
469172,T,E,A,D,C,TEADC
469173,T,E,A,D,D,TEADD
469174,T,E,A,D,E,TEADE
469175,T,E,A,D,F,TEADF
469176,T,E,A,D,J,TEADJ
469177,T,E,A,D,K,TEADK
469178,T,E,A,D,Q,TEADQ
469179,T,E,A,D,T,TEADT
469180,T,E,A,D,V,TEADV
469181,T,E,A,D,W,TEADW
469182,T,E,A,D,X,TEADX
469183,T,E,A,D,Y,TEADY
469184,T,E,A,D,Z,TEADZ
469200,T,E,A,F,A,TEAFA
469201,T,E,A,F,B,TEAFB
469202,T,E,A,F,C,TEAFC
469203,T,E,A,F,D,TEAFD
469204,T,E,A,F,E,TEAFE
469205,T,E,A,F,F,TEAFF
469206,T,E,A,F,J,TEAFJ
469207,T,E,A,F,K,TEAFK
469208,T,E,A,F,Q,TEAFQ
469209,T,E,A,F,T,TEAFT
469210,T,E,A,F,V,TEAFV
469211,T,E,A,F,W,TEAFW
469212,T,E,A,F,X,TEAFX
469213,T,E,A,F,Y,TEAFY
469214,T,E,A,F,Z,TEAFZ
469215,T,E,A,J,A,TEAJA
469216,T,E,A,J,B,TEAJB
469217,T,E,A,J,C,TEAJC
469218,T,E,A,J,D,TEAJD
469219,T,E,A,J,E,TEAJE
469220,T,E,A,J,F,TEAJF
469221,T,E,A,J,J,TEAJJ
469222,T,E,A,J,K,TEAJK
469223,T,E,A,J,Q,TEAJQ
469224,T,E,A,J,T,TEAJT
469225,T,E,A,J,V,TEAJV
469226,T,E,A,J,W,TEAJW
469227,T,E,A,J,X,TEAJX
469228,T,E,A,J,Y,TEAJY
469229,T,E,A,J,Z,TEAJZ
469230,T,E,A,K,A,TEAKA
469231,T,E,A,K,B,TEAKB
469232,T,E,A,K,C,TEAKC
469233,T,E,A,K,D,TEAKD
469234,T,E,A,K,E,TEAKE
469235,T,E,A,K,F,TEAKF
469236,T,E,A,K,J,TEAKJ
469237,T,E,A,K,K,TEAKK
469238,T,E,A,K,Q,TEAKQ
469239,T,E,A,K,T,TEAKT
469240,T,E,A,K,V,TEAKV
469241,T,E,A,K,W,TEAKW
469242,T,E,A,K,X,TEAKX
469243,T,E,A,K,Y,TEAKY
469244,T,E,A,K,Z,TEAKZ
469245,T,E,A,Q,A,TEAQA
469246,T,E,A,Q,B,TEAQB
469247,T,E,A,Q,C,TEAQC
469248,T,E,A,Q,D,TEAQD
469249,T,E,A,Q,E,TEAQE
469250,T,E,A,Q,F,TEAQF
469251,T,E,A,Q,J,TEAQJ
469252,T,E,A,Q,K,TEAQK
469253,T,E,A,Q,Q,TEAQQ
469254,T,E,A,Q,T,TEAQT
469255,T,E,A,Q,V,TEAQV
469256,T,E,A,Q,W,TEAQW
469257,T,E,A,Q,X,TEAQX
469258,T,E,A,Q,Y,TEAQY
469259,T,E,A,Q,Z,TEAQZ
469260,T,E,A,T,A,TEATA
469261,T,E,A,T,B,TEATB
469262,T,E,A,T,C,TEATC
469263,T,E,A,T,D,TEATD
469264,T,E,A,T,E,TEATE
469265,T,E,A,T,F,TEATF
469266,T,E,A,T,J,TEATJ
469267,T,E,A,T,K,TEATK
469268,T,E,A,T,Q,TEATQ
469269,T,E,A,T,T,TEATT
469270,T,E,A,T,V,TEATV
469271,T,E,A,T,W,TEATW
469272,T,E,A,T,X,TEATX
469273,T,E,A,T,Y,TEATY
469274,T,E,A,T,Z,TEATZ
469275,T,E,A,V,A,TEAVA
469276,T,E,A,V,B,TEAVB
469277,T,E,A,V,C,TEAVC
469278,T,E,A,V,D,TEAVD
469279,T,E,A,V,E,TEAVE
469280,T,E,A,V,F,TEAVF
469281,T,E,A,V,J,TEAVJ
469282,T,E,A,V,K,TEAVK
469283,T,E,A,V,Q,TEAVQ
469284,T,E,A,V,T,TEAVT
469285,T,E,A,V,V,TEAVV
469286,T,E,A,V,W,TEAVW
469287,T,E,A,V,X,TEAVX
469288,T,E,A,V,Y,TEAVY
469289,T,E,A,V,Z,TEAVZ
469290,T,E,A,W,A,TEAWA
469291,T,E,A,W,B,TEAWB
469292,T,E,A,W,C,TEAWC
469293,T,E,A,W,D,TEAWD
469294,T,E,A,W,E,TEAWE
469295,T,E,A,W,F,TEAWF
469296,T,E,A,W,J,TEAWJ
469297,T,E,A,W,K,TEAWK
469298,T,E,A,W,Q,TEAWQ
469299,T,E,A,W,T,TEAWT
469300,T,E,A,W,V,TEAWV
469301,T,E,A,W,W,TEAWW
469302,T,E,A,W,X,TEAWX
469303,T,E,A,W,Y,TEAWY
469304,T,E,A,W,Z,TEAWZ
469305,T,E,A,X,A,TEAXA
469306,T,E,A,X,B,TEAXB
469307,T,E,A,X,C,TEAXC
469308,T,E,A,X,D,TEAXD
469309,T,E,A,X,E,TEAXE
469310,T,E,A,X,F,TEAXF
469311,T,E,A,X,J,TEAXJ
469312,T,E,A,X,K,TEAXK
469313,T,E,A,X,Q,TEAXQ
469314,T,E,A,X,T,TEAXT
469315,T,E,A,X,V,TEAXV
469316,T,E,A,X,W,TEAXW
469317,T,E,A,X,X,TEAXX
469318,T,E,A,X,Y,TEAXY
469319,T,E,A,X,Z,TEAXZ
469320,T,E,A,Y,A,TEAYA
469321,T,E,A,Y,B,TEAYB
469322,T,E,A,Y,C,TEAYC
469323,T,E,A,Y,D,TEAYD
469324,T,E,A,Y,E,TEAYE
469325,T,E,A,Y,F,TEAYF
469326,T,E,A,Y,J,TEAYJ
469327,T,E,A,Y,K,TEAYK
469328,T,E,A,Y,Q,TEAYQ
469329,T,E,A,Y,T,TEAYT
469330,T,E,A,Y,V,TEAYV
469331,T,E,A,Y,W,TEAYW
469332,T,E,A,Y,X,TEAYX
469333,T,E,A,Y,Y,TEAYY
469334,T,E,A,Y,Z,TEAYZ
469335,T,E,A,Z,A,TEAZA
469336,T,E,A,Z,B,TEAZB
469337,T,E,A,Z,C,TEAZC
469338,T,E,A,Z,D,TEAZD
469339,T,E,A,Z,E,TEAZE
469340,T,E,A,Z,F,TEAZF
469341,T,E,A,Z,J,TEAZJ
469342,T,E,A,Z,K,TEAZK
469343,T,E,A,Z,Q,TEAZQ
469344,T,E,A,Z,T,TEAZT
469345,T,E,A,Z,V,TEAZV
469346,T,E,A,Z,W,TEAZW
469347,T,E,A,Z,X,TEAZX
469348,T,E,A,Z,Y,TEAZY
469349,T,E,A,Z,Z,TEAZZ
469350,T,E,B,A,A,TEBAA
469351,T,E,B,A,B,TEBAB
469352,T,E,B,A,C,TEBAC
469353,T,E,B,A,D,TEBAD
469354,T,E,B,A,E,TEBAE
469355,T,E,B,A,F,TEBAF
469356,T,E,B,A,J,TEBAJ
469357,T,E,B,A,K,TEBAK
469358,T,E,B,A,Q,TEBAQ
469359,T,E,B,A,T,TEBAT
469360,T,E,B,A,V,TEBAV
469361,T,E,B,A,W,TEBAW
469362,T,E,B,A,X,TEBAX
469363,T,E,B,A,Y,TEBAY
469364,T,E,B,A,Z,TEBAZ
469365,T,E,B,B,A,TEBBA
469380,T,E,B,C,A,TEBCA
469395,T,E,B,D,A,TEBDA
469425,T,E,B,F,A,TEBFA
469440,T,E,B,J,A,TEBJA
469455,T,E,B,K,A,TEBKA
469470,T,E,B,Q,A,TEBQA
469485,T,E,B,T,A,TEBTA
469500,T,E,B,V,A,TEBVA
469515,T,E,B,W,A,TEBWA
469530,T,E,B,X,A,TEBXA
469545,T,E,B,Y,A,TEBYA
469560,T,E,B,Z,A,TEBZA
469575,T,E,C,A,A,TECAA
469576,T,E,C,A,B,TECAB
469577,T,E,C,A,C,TECAC
469578,T,E,C,A,D,TECAD
469579,T,E,C,A,E,TECAE
469580,T,E,C,A,F,TECAF
469581,T,E,C,A,J,TECAJ
